id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
12912,Lucas Bergvall,17,811,1,1.0712264385074377,2,0.2562577445060015,10,4,2,0,M S,Tottenham,1,1.0712264385074377,2.723673190921545,1.540505077689886
13038,Justin Devenny,18,574,1,2.2452754601836205,0,0.33247873187065125,13,7,0,0,D F M S,Crystal Palace,0,1.4841066226363182,2.768477648496628,1.2208212092518806
13206,Matt O&#039;Riley,3,183,1,1.139720857143402,0,0.14959949534386396,4,4,0,0,M S,Brighton,0,0.37855201959609985,0.5305772870779037,0.11395914107561111
13220,Tom Edozie,1,1,1,0.08282003551721573,0,0,1,0,0,0,S,Wolverhampton Wanderers,1,0.08282003551721573,0.08282003551721573,0
13692,Rio Ngumoha,8,52,1,0.3935171365737915,0,0.16447059996426105,1,5,0,0,S,Liverpool,1,0.3935171365737915,0.8783701248466969,0.3203823948279023
13718,Eliezer Mayenda,14,567,1,1.2353558018803596,0,0.6521249487996101,10,3,0,0,F M S,Sunderland,1,1.2353558018803596,1.659057654440403,0.4599592685699463
13726,Oliver Sonne,7,149,1,0.3753026779741049,0,0.02691812254488468,3,1,0,0,D S,Burnley,1,0.3753026779741049,0.5079874768853188,0.1973782777786255
13728,Josh Laurent,23,1225,1,0.4076480185613036,0,0.3859063470736146,12,6,5,0,D M S,Burnley,1,0.4076480185613036,1.5115068322047591,0.8432209920138121
13730,Marcus Edwards,16,780,1,1.9268620815128088,3,2.2145643904805183,16,18,0,0,F M S,Burnley,1,1.9268620815128088,4.766308385878801,2.0887484028935432
13741,Jhon Arias,23,1140,1,3.2931467425078154,0,0.8962265644222498,16,11,1,0,F M S,Wolverhampton Wanderers,1,3.2931467425078154,4.877626428380609,1.3450943380594254
14028,Stefanos Tzimas,9,111,1,0.6250067912042141,1,0.3843204230070114,4,6,0,0,F S,Brighton,1,0.6250067912042141,0.8074261322617531,0.009937935508787632
14030,Kevin,22,831,1,1.1645701890811324,1,1.2053345758467913,21,13,1,0,M S,Fulham,1,1.1645701890811324,4.373184680938721,2.5790240205824375
76,Fabian Schär,16,1096,0,0.9631823003292084,0,0.16267805825918913,17,4,1,0,D S,Newcastle United,0,0.9631823003292084,3.1928995680063963,3.059698922559619
181,Bernd Leno,26,2340,0,0,0,0,0,0,3,0,GK,Fulham,0,0,3.135254357010126,3.135254357010126
579,Nathan Aké,13,477,0,0.1967456415295601,0,0.6908719837665558,4,5,1,0,D S,Manchester City,0,0.1967456415295601,2.8652374893426895,2.3756012991070747
585,Seamus Coleman,3,11,0,0,0,0,0,0,0,0,D S,Everton,0,0,0,0
586,John Stones,7,356,0,0,0,0.06276297569274902,0,1,0,0,D S,Manchester City,0,0,2.0764190293848515,2.0136560536921024
603,Nathaniel Clyne,7,438,0,0.2701648138463497,1,0.6744996476918459,3,3,0,0,D S,Crystal Palace,0,0.2701648138463497,1.001375988125801,0.7312112245708704
638,Kyle Walker,25,2239,0,0.0805505272001028,2,1.2742929365485907,3,8,8,0,D M,Burnley,0,0.0805505272001028,6.406988496892154,6.35346322786063
652,Kieran Trippier,14,1152,0,0.05278325080871582,0,1.5527860936708748,1,21,1,0,D S,Newcastle United,0,0.05278325080871582,3.985162304714322,3.644403273239732
702,Tammy Abraham,3,103,0,0.48474985361099243,0,0.059312764555215836,3,1,0,0,F S,Aston Villa,0,0.48474985361099243,0.544062614440918,0
725,Ola Aina,10,881,0,0.31503176502883434,0,0.25757315196096897,10,6,2,0,D,Nottingham Forest,0,0.31503176502883434,2.531027428805828,2.1512986477464437
741,Jordan Pickford,26,2340,0,0,0,0,0,0,1,0,GK,Everton,0,0,1.1754746530205011,1.1754746530205011
766,Jamaal Lascelles,2,8,0,0.0783025473356247,0,0,1,0,0,0,S,Newcastle United,0,0.0783025473356247,0,0
780,Karl Darlow,10,900,0,0,0,0,0,0,0,0,GK,Leeds,0,0,1.0995192900300026,1.0995192900300026
825,Adam Smith,15,729,0,0,1,0.43441035225987434,0,3,2,0,D S,Bournemouth,0,0,3.218191232532263,2.78378089889884
843,James Ward-Prowse,6,421,0,0.10974198207259178,0,1.4593449532985687,2,12,0,0,M S,"Burnley,West Ham",0,0.10974198207259178,0.5672934018075466,0.45175231993198395
900,Adama Traoré,18,237,0,0.3997090458869934,0,0.41468898579478264,6,3,1,0,M S,"Fulham,West Ham",0,0.3997090458869934,1.2800565622746944,0.5027102306485176
902,Sam Byram,1,4,0,0,0,0,0,0,0,0,S,Leeds,0,0,0,0
925,Patrick Roberts,1,23,0,0.06801629066467285,0,0,1,0,0,0,S,Sunderland,0,0.06801629066467285,0.10939916223287582,0.04138287156820297
978,Sam Johnstone,12,1080,0,0,0,0,0,0,0,0,GK,Wolverhampton Wanderers,0,0,0.31883866991847754,0.31883866991847754
987,Joseph Gomez,12,284,0,0.05697929486632347,2,0.8081133887171745,1,4,2,0,D S,Liverpool,0,0.05697929486632347,1.6626574657857418,0.9178907312452793
1006,Luke Shaw,26,2296,0,0.3055250346660614,1,1.288225063122809,4,14,4,0,D,Manchester United,0,0.3055250346660614,7.937068904750049,7.566806930117309
1024,Tyrone Mings,10,684,0,0.39798087254166603,0,0.16460222750902176,5,3,0,0,D S,Aston Villa,0,0.39798087254166603,1.5924693085253239,1.385994665324688
1116,Gianluigi Donnarumma,23,2070,0,0,0,0,0,0,5,0,GK,Manchester City,0,0,5.682623635977507,5.682623635977507
1257,Alisson,21,1890,0,0,0,0,0,0,1,0,GK,Liverpool,0,0,3.629283506423235,3.629283506423235
1545,Emil Krafth,1,51,0,0,0,0,0,0,0,0,D,Newcastle United,0,0,0.02087610773742199,0.02087610773742199
1665,James Tarkowski,26,2340,0,1.9044697433710098,1,1.3645589221268892,11,13,4,0,D,Everton,0,1.9044697433710098,4.539682271890342,3.9718982139602304
1688,Andrew Robertson,15,617,0,0.28011665120720863,0,1.1750737130641937,4,14,0,0,D S,Liverpool,0,0.28011665120720863,3.29783783107996,2.718249462544918
1760,Arthur Masuaku,3,132,0,0.07842346280813217,0,0.05806344375014305,1,1,1,0,D S,Sunderland,0,0.07842346280813217,0.15544621646404266,0.09738276898860931
1789,Lewis Cook,15,839,0,0.05964579712599516,1,0.3469301499426365,3,11,1,1,D M S,Bournemouth,0,0.05964579712599516,2.538989583030343,2.386723592877388
1823,Lucas Digne,23,1321,0,0.5933190360665321,4,1.8507690019905567,10,17,3,0,D S,Aston Villa,0,0.5933190360665321,3.3211448844522238,2.677236659452319
2182,Jefferson Lerma,23,1132,0,1.3518447205424309,2,1.2902791313827038,13,10,6,0,D M S,Crystal Palace,0,1.3518447205424309,5.852634900249541,4.37577960640192
2254,Mateo Kovacic,1,2,0,0,0,0,0,0,0,0,S,Manchester City,0,0,0.3933921456336975,0.3933921456336975
2310,Alphonse Areola,20,1800,0,0,1,0.02214457094669342,0,1,0,0,GK,West Ham,0,0,0.4307949170470238,0.4307949170470238
2496,Rodri,14,871,0,0.17611062340438366,0,1.0494847930967808,6,15,2,0,M S,Manchester City,0,0.17611062340438366,6.1389943435788155,5.406685158610344
2958,Oleksandr Zinchenko,5,347,0,0.07670699805021286,0,0.45078352838754654,4,5,0,0,D S,Nottingham Forest,0,0.07670699805021286,1.777435079216957,1.6373481005430222
3203,Issa Diop,8,413,0,0.04643355309963226,0,0,1,0,1,0,D S,Fulham,0,0.04643355309963226,0.6382313817739487,0.6382313817739487
3645,Olivier Boscagli,7,351,0,0.02071521058678627,1,0.06493622064590454,1,2,1,0,D S,Brighton,0,0.02071521058678627,1.7332821935415268,1.6958427876234055
3697,Odsonne Edouard,1,1,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0
4401,Emiliano Martinez,22,1937,0,0,0,0,0,0,2,0,GK,Aston Villa,0,0,2.7970093078911304,2.7970093078911304
4419,Adam Armstrong,3,270,0,0.018725913017988205,1,0.6972467638552189,1,3,1,0,F M,Wolverhampton Wanderers,0,0.018725913017988205,0.12111222371459007,0.047269146889448166
4422,Ashley Barnes,2,7,0,0.11538831889629364,0,0,1,0,0,0,S,Burnley,0,0.11538831889629364,0.11538831889629364,0
5220,Kai Havertz,3,163,0,0.1728373020887375,1,0.1853250376880169,3,3,0,0,M S,Arsenal,0,0.1728373020887375,0.5471468977630138,0.21469010040163994
5221,Leon Bailey,4,115,0,0.17305311560630798,0,0.29045499861240387,3,6,0,0,S,Aston Villa,0,0.17305311560630798,0.274077445268631,0.04823815077543259
5261,Kevin Danso,13,662,0,0.011121518909931183,0,0,1,0,4,0,D S,Tottenham,0,0.011121518909931183,0.6748217837885022,0.6748217837885022
5355,Jacob Bruun Larsen,21,906,0,1.2892325036227703,1,1.2662870697677135,15,10,0,0,F M S,Burnley,0,1.2892325036227703,4.28962386585772,2.170002995058894
5544,Angus Gunn,1,38,0,0,0,0,0,0,0,0,S,Nottingham Forest,0,0,0.01310538500547409,0.01310538500547409
5552,Nick Pope,20,1792,0,0,0,0,0,0,1,0,GK,Newcastle United,0,0,0.9927460243925452,0.9927460243925452
5584,Aaron Wan-Bissaka,17,1469,0,0,2,0.9053609892725945,0,15,2,0,D M S,West Ham,0,0,2.337883658707142,1.5961362831294537
5590,Tosin Adarabioyo,11,705,0,0.07241746783256531,0,0.4159756898880005,2,1,2,0,D S,Chelsea,0,0.07241746783256531,2.6827406249940395,2.6827406249940395
5595,Daniel James,12,365,0,0.6141860373318195,0,0.3870048113167286,10,7,0,0,F S,Leeds,0,0.6141860373318195,1.1767823435366154,0.21205366402864456
5598,Angel Gomes,3,186,0,0.0551171638071537,0,0.14320967718958855,2,3,0,0,M,Wolverhampton Wanderers,0,0.0551171638071537,0.4041935205459595,0.2529027685523033
5603,Aaron Ramsdale,7,548,0,0,0,0.07100074738264084,0,1,0,0,GK S,Newcastle United,0,0,1.215414909645915,1.1444141548126936
5609,Yves Bissouma,5,246,0,0.15272447932511568,0,0,4,0,1,0,M S,Tottenham,0,0.15272447932511568,0.871273085474968,0.7886172458529472
5743,Randal Kolo Muani,18,1049,0,1.8442304357886314,0,0.7598701231181622,11,13,2,0,F M S,Tottenham,0,1.8442304357886314,2.4888410586863756,0.6457132212817669
5956,Youri Tielemans,17,1302,0,1.6127015110105276,4,2.6451452299952507,17,26,0,0,M S,Aston Villa,0,1.6127015110105276,6.216950999572873,4.0505942814052105
6048,Lewis Dunk,25,2200,0,0.8001959472894669,0,0.48284612223505974,17,5,8,0,D S,Brighton,0,0.8001959472894669,9.003657899796963,8.916279375553131
6080,Victor Lindelöf,12,556,0,0.016222018748521805,1,0.5980998799204826,1,2,0,0,D S,Aston Villa,0,0.016222018748521805,1.9454200975596905,1.928704459220171
6098,Niclas Füllkrug,8,416,0,0.9830001182854176,0,0.4490955099463463,9,7,0,0,F S,West Ham,0,0.9830001182854176,0.9092727340757847,0.1229296624660492
6104,Will Hughes,23,1152,0,1.2462598457932472,0,1.7061463594436646,16,18,5,0,M S,Crystal Palace,0,1.2462598457932472,5.84496907889843,4.334022302180529
6122,Douglas Luiz,11,579,0,0.20878907665610313,0,1.222457210533321,8,13,2,0,M S,"Aston Villa,Nottingham Forest",0,0.20878907665610313,2.369080599397421,1.6028351821005344
6145,Daichi Kamada,16,1279,0,1.1950115840882063,0,0.8741607163101435,15,11,1,0,M S,Crystal Palace,0,1.1950115840882063,6.695858179591596,4.998308385722339
6157,Timothy Castagne,20,1121,0,0.7508934736251831,0,0.41521866898983717,6,7,3,0,D M S,Fulham,0,0.7508934736251831,3.534952866844833,2.7095815017819405
6174,Nikola Milenkovic,26,2340,0,0.43225532956421375,0,0.12305343151092529,12,1,5,0,D,Nottingham Forest,0,0.43225532956421375,5.867753701284528,5.83851052261889
6221,Pau Torres,15,1215,0,0.6322187818586826,0,0.006894074846059084,6,1,0,0,D S,Aston Villa,0,0.6322187818586826,2.7914325408637524,2.717207621783018
6314,Joachim Andersen,25,2201,0,1.4647207846865058,1,0.5110774431377649,12,5,6,0,D,Fulham,0,1.4647207846865058,7.232359863817692,7.042397111654282
6345,Jadon Sancho,15,573,0,0.732707379385829,1,1.4652561619877815,9,13,0,0,M S,Aston Villa,0,0.732707379385829,3.534091327339411,1.686231181025505
6492,Reiss Nelson,6,47,0,0.5922618359327316,0,0,3,0,0,0,S,Brentford,0,0.5922618359327316,0.9844722598791122,0.8270842134952545
6532,Martin Dubravka,26,2340,0,0,0,0,0,0,1,0,GK,Burnley,0,0,1.6070725983008742,1.6070725983008742
6630,Joe Willock,15,447,0,0.7520040888339281,0,0.5095866918563843,6,5,1,0,M S,Newcastle United,0,0.7520040888339281,1.6091138049960136,0.8173619210720062
6665,Curtis Jones,23,1087,0,0.9177444530650973,1,2.2689001224935055,15,18,1,0,M S,Liverpool,0,0.9177444530650973,6.812594121322036,4.659613203257322
6674,Rayan Ait Nouri,9,466,0,0.20812775380909443,0,0.25050085224211216,4,4,1,0,D S,Manchester City,0,0.20812775380909443,3.549043847247958,3.257175248116255
6722,Konstantinos Mavropanos,19,1527,0,0.9583821594715118,0,0,12,0,2,0,D S,West Ham,0,0.9583821594715118,2.639392003417015,2.639392003417015
6756,Dwight McNeil,14,614,0,0.48736056312918663,1,0.8998197317123413,8,8,1,0,F M S,Everton,0,0.48736056312918663,1.9743520244956017,0.9480892643332481
6816,Jean-Clair Todibo,18,1531,0,0.6560113653540611,1,0.3799619134515524,2,5,4,1,D,West Ham,0,0.6560113653540611,1.5536233689635992,1.328608414158225
6852,Matt Doherty,9,671,0,0.08226848393678665,0,0.17279621958732605,3,3,4,0,D,Wolverhampton Wanderers,0,0.08226848393678665,0.3009897619485855,0.12819353491067886
6885,Axel Disasi,2,180,0,0.013401325792074203,0,0.023904647678136826,1,1,0,0,D,West Ham,0,0.013401325792074203,1.1101959347724915,1.0728900134563446
6888,William Saliba,22,1799,0,0.5593005865812302,0,0.38150496780872345,3,5,1,0,D S,Arsenal,0,0.5593005865812302,9.15010972879827,8.662026215344667
6903,Matz Sels,20,1682,0,0,0,0,0,0,1,0,GK S,Nottingham Forest,0,0,1.241208747960627,1.241208747960627
6912,Pedro Porro,23,1832,0,0.5245512844994664,2,2.7146486658602953,17,32,5,0,D S,Tottenham,0,0.5245512844994664,7.09759720787406,6.269343383610249
6935,Naif Aguerd,2,180,0,0.0885777547955513,0,0,2,0,0,0,D,West Ham,0,0.0885777547955513,0.13815459609031677,0.13815459609031677
6986,Hamed Junior Traore,1,13,0,0,1,0.09559009969234467,0,1,0,0,S,Bournemouth,0,0,0.09559009969234467,0
7075,Borna Sosa,5,47,0,0,0,0.05682658404111862,0,1,0,0,S,Crystal Palace,0,0,0.35563214868307114,0.2988055646419525
7083,Christian Nørgaard,4,27,0,0.048741746693849564,0,0,1,0,0,0,S,Arsenal,0,0.048741746693849564,0.5345648117363453,0.4858230650424957
7240,Benoit Badiashile Mukinayi,8,478,0,0,0,0,0,0,2,0,D S,Chelsea,0,0,1.0458098985254765,1.0458098985254765
7268,Bafode Diakite,18,1276,0,0.013867756351828575,0,0.08456607162952423,1,2,1,0,D S,Bournemouth,0,0.013867756351828575,3.9265325367450714,3.8777282163500786
7298,Ben White,7,406,0,0.2704902347177267,1,1.1466932483017445,4,6,0,0,D S,Arsenal,0,0.2704902347177267,2.7815939486026764,1.907339196652174
7332,Max Kilman,21,1552,0,1.1671122973784804,0,0.20770752429962158,7,4,4,0,D S,West Ham,0,1.1671122973784804,1.233875660225749,1.128087779507041
7382,Dan Burn,18,1451,0,0.1415409129112959,2,0.36288652662187815,4,6,5,1,D S,Newcastle United,0,0.1415409129112959,2.4373206309974194,2.2731214947998524
7432,Reinildo,17,1431,0,0.1700047692283988,1,0.25026871636509895,4,4,6,1,D,Sunderland,0,0.1700047692283988,2.238357089459896,2.04243890568614
7546,Harvey Elliott,5,110,0,0.2895753085613251,0,0.09384871274232864,5,1,0,0,M S,"Aston Villa,Liverpool",0,0.2895753085613251,0.7380336094647646,0.41253812797367573
7589,Wesley Fofana,15,947,0,0.16831285506486893,1,0.5738232135772705,2,1,2,0,D S,Chelsea,0,0.16831285506486893,4.02132586017251,4.02132586017251
7702,Dean Henderson,26,2340,0,0,0,0.015475641936063766,0,1,2,0,GK,Crystal Palace,0,0,2.6941934172064066,2.6941934172064066
7726,Ezri Konsa Ngoyo,25,2226,0,0.7848049700260162,0,0.5653226673603058,8,4,0,1,D,Aston Villa,0,0.7848049700260162,5.349216695874929,4.826689537614584
7791,Sebastiaan Bornauw,9,316,0,0,0,0,0,0,1,0,D S,Leeds,0,0,0.39773938059806824,0.39773938059806824
7904,Caoimhin Kelleher,26,2340,0,0,0,0.10640144906938076,0,2,1,0,GK,Brentford,0,0,3.5727855060249567,3.4663840644061565
7943,Igor Julio,4,94,0,0,0,0.018099337816238403,0,1,0,0,D S,West Ham,0,0,0.06989672780036926,0.06989672780036926
7958,Sandro Tonali,26,1812,0,1.168623293749988,1,1.8841185551136732,25,18,3,0,M S,Newcastle United,0,1.168623293749988,7.395051848143339,5.8745939694345
8000,Ilia Gruev,17,1016,0,0.6082153506577015,3,1.4356235302984715,4,10,2,0,M S,Leeds,0,0.6082153506577015,2.916898086667061,1.746388554573059
8006,Evann Guessand,15,684,0,1.4319217801094055,2,1.2377337515354156,9,5,0,0,M S,"Aston Villa,Crystal Palace",0,1.4319217801094055,3.299178685992956,1.244725327938795
8056,Arnaud Kalimuendo Muinga,9,75,0,0.25108829140663147,0,0.011348750442266464,4,1,0,0,S,Nottingham Forest,0,0.25108829140663147,0.31318918243050575,0.06210089102387428
8267,Guido Rodríguez,6,159,0,0.024249104782938957,0,0,1,0,1,0,M S,West Ham,0,0.024249104782938957,0.32244982570409775,0.29820071905851364
8285,Sander Berge,26,2181,0,0.8384304121136665,1,1.5456924187019467,8,15,4,0,M S,Fulham,0,0.8384304121136665,6.998817317187786,5.6417141407728195
8351,Ki-Jana Hoever,8,437,0,0.00923213642090559,0,0.33877117466181517,1,5,0,0,D S,Wolverhampton Wanderers,0,0.00923213642090559,1.378377165645361,1.0303738564252853
8379,Alexis Mac Allister,25,1759,0,2.1453248849138618,2,1.5904568983241916,33,19,4,0,M S,Liverpool,0,2.1453248849138618,9.112593295052648,6.634492348879576
8401,Luca Netz,1,13,0,0,0,0,0,0,0,0,S,Nottingham Forest,0,0,1.065639853477478,1.065639853477478
8476,Jarrad Branthwaite,4,226,0,0.16973035410046577,0,0.019299300387501717,3,1,1,0,D S,Everton,0,0.16973035410046577,0.7270124964416027,0.6636582836508751
8489,Jorge Cuenca,12,946,0,0.050821494311094284,0,0.5158752724528313,1,3,5,0,D S,Fulham,0,0.050821494311094284,2.2441382743418217,2.2441382743418217
8537,Dennis Cirkin,6,295,0,0,0,0,0,0,1,0,D S,Sunderland,0,0,0.4646671786904335,0.4646671786904335
8640,Adrien Truffert,26,2311,0,0.36883771792054176,2,1.755799351260066,10,18,3,0,D,Bournemouth,0,0.36883771792054176,8.036041365936399,6.294303551316261
8717,Pascal Struijk,23,1984,0,2.4983306117355824,1,0.639003380201757,23,8,3,0,D S,Leeds,0,2.4983306117355824,5.335862825624645,4.617027852684259
8720,Jack Harrison,11,232,0,0.43386831134557724,0,0.3380284607410431,6,1,0,0,F S,Leeds,0,0.43386831134557724,1.0663754409179091,0.32905645575374365
8786,Stefan Ortega Moreno,2,180,0,0,0,0,0,0,0,0,GK,Nottingham Forest,0,0,0.12923066318035126,0.12923066318035126
8808,Wataru Endo,8,162,0,0.06196111440658569,1,0.13890482485294342,1,1,1,0,D S,Liverpool,0,0.06196111440658569,0.9600183218717575,0.7591523677110672
8812,Sasa Kalajdzic,1,11,0,0,0,0,0,0,0,0,S,Wolverhampton Wanderers,0,0,0,0
8831,Iyenoma Destiny Udogie,13,792,0,0.17199858743697405,1,0.6968069169670343,3,8,2,0,D S,Tottenham,0,0.17199858743697405,3.8055306654423475,3.2939551416784525
8853,Maxence Lacroix,26,2340,0,2.4989269990473986,2,1.2082335203886032,16,5,3,0,D,Crystal Palace,0,2.4989269990473986,8.778448147699237,8.099243224598467
8858,Guglielmo Vicario,26,2340,0,0,0,0,0,0,1,0,GK,Tottenham,0,0,2.7572667440399528,2.7572667440399528
8920,Dilane Bakwa,8,297,0,0.5988235175609589,1,0.6963391155004501,6,7,1,0,M S,Nottingham Forest,0,0.5988235175609589,1.6772067286074162,0.9625563211739063
8940,Antonee Robinson,12,794,0,0.13459945935755968,0,0.6217599771916866,2,12,0,0,D S,Fulham,0,0.13459945935755968,3.0143121890723705,2.733836140483618
8942,Aaron Hickey,17,533,0,0.5347226746380329,0,0.6038424372673035,5,1,1,0,D S,Brentford,0,0.5347226746380329,2.5559737496078014,2.1083108820021152
8969,Florentino Luís,22,1611,0,0.9390051607042551,2,0.4540975745767355,9,9,4,0,M S,Burnley,0,0.9390051607042551,3.759379068389535,3.1034128861501813
9040,Conor Gallagher,5,429,0,0.9757537953555584,1,0.3875098433345556,5,7,0,0,M,Tottenham,0,0.9757537953555584,2.060473397374153,1.3167378082871437
9077,James Trafford,3,270,0,0,0,0,0,0,0,0,GK,Manchester City,0,0,1.4181099254637957,1.4181099254637957
9098,Robert Sánchez,25,2164,0,0,1,0.8848487213253975,0,5,3,1,GK,Chelsea,0,0,8.772835901007056,7.887987179681659
9105,Radu Dragusin,5,241,0,0.12429487705230713,0,0,2,0,0,0,D S,Tottenham,0,0.12429487705230713,0.6745697930455208,0.6745697930455208
9272,Filip Jorgensen,2,175,0,0,0,0,0,0,0,0,GK S,Chelsea,0,0,0.07968544214963913,0.07968544214963913
9328,Jeremie Frimpong,11,526,0,0.33781227841973305,1,1.6740953773260117,7,8,0,0,D M S,Liverpool,0,0.33781227841973305,3.087411217391491,1.8651587720960379
9332,Dane Scarlett,2,4,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0.05061304196715355,0.05061304196715355
9487,Maxime Estève,23,1977,0,0.22438115812838078,0,0.7021042061969638,7,6,0,0,D,Burnley,0,0.22438115812838078,1.9075779495760798,1.8501131338998675
9512,Valentino Livramento,13,1044,0,0.1328982561826706,1,0.6162818782031536,2,10,1,0,D S,Newcastle United,0,0.1328982561826706,4.877081170678139,4.260999113321304
9524,Anthony Elanga,22,897,0,1.0865483712404966,1,1.5617672838270664,11,13,0,0,F S,Newcastle United,0,1.0865483712404966,3.344272620975971,1.3428251147270203
9554,Tim Iroegbunam,19,942,0,0.29472076427191496,2,1.76231050491333,7,5,8,0,M S,Everton,0,0.29472076427191496,3.120086595416069,1.7759469598531723
9614,Marco Bizot,5,403,0,0,0,0,0,0,1,0,GK S,Aston Villa,0,0,1.0298098511993885,1.0298098511993885
9676,David Raya,27,2430,0,0,0,0.1493939720094204,0,3,1,0,GK,Arsenal,0,0,5.286755608394742,5.195764387026429
9677,Kristoffer Ajer,20,1363,0,1.044719472527504,1,0.8164953216910362,9,3,2,0,D S,Brentford,0,1.044719472527504,4.467514069750905,2.946260640397668
9678,Ethan Pinnock,3,240,0,0,0,0,0,0,1,0,D,Brentford,0,0,0.10905151441693306,0.10905151441693306
9679,Rico Henry,22,1115,0,0.14565920177847147,0,0.16709906607866287,5,2,2,0,D S,Brentford,0,0.14565920177847147,1.7783868815749884,1.5915965773165226
9681,Frank Onyeka,6,68,0,0,1,0.3706037104129791,0,1,0,0,S,Brentford,0,0,0.3706037104129791,0.3706037104129791
9693,Giorgi Mamardashvili,5,450,0,0,0,0,0,0,0,0,GK,Liverpool,0,0,1.884380653500557,1.884380653500557
9740,José Sá,15,1350,0,0,0,0.08312523365020752,0,1,1,0,GK,Wolverhampton Wanderers,0,0,0.47963808849453926,0.39651285484433174
9944,Gabriel Gudmundsson,25,2114,0,0.6899061603471637,0,2.4423023387789726,13,19,4,0,D M S,Leeds,0,0.6899061603471637,5.2261709701269865,3.5181828513741493
9958,Yerson Mosquera,18,1423,0,1.7993428632616997,0,0.722091724164784,18,8,9,0,D S,Wolverhampton Wanderers,0,1.7993428632616997,3.9168784134089947,2.353581842035055
10004,Romeo Lavia,4,96,0,0,0,0,0,0,0,0,M S,Chelsea,0,0,1.4775371849536896,1.4775371849536896
10024,Cristhian Mosquera,11,520,0,0,0,0.060570258647203445,0,1,1,0,D S,Arsenal,0,0,2.7970862612128258,2.7365159913897514
10025,Lamare Bogarde,21,636,0,0,0,0.04115242511034012,0,2,5,0,D M S,Aston Villa,0,0,1.739380568265915,1.6982281506061554
10120,Conor Bradley,15,962,0,0.21982916723936796,1,1.1937107481062412,6,4,5,0,D S,Liverpool,0,0.21982916723936796,3.412436105310917,2.4054819140583277
10126,James McAtee,7,152,0,0.01315337885171175,0,0.2934955358505249,1,3,1,0,M S,Nottingham Forest,0,0.01315337885171175,0.33312509674578905,0.03962956089526415
10169,Diego Coppola,5,192,0,0,0,0,0,0,2,0,D S,Brighton,0,0,0.4860989674925804,0.4860989674925804
10205,Myles Peart-Harris,1,1,0,0,0,0,0,0,0,0,S,Brentford,0,0,0,0
10216,Lewis Hall,19,1288,0,0.8255070764571428,1,1.7492574080824852,15,16,2,0,D S,Newcastle United,0,0.8255070764571428,6.032850255258381,5.27056631911546
10291,Vitalii Mykolenko,22,1973,0,0.2774586006999016,1,0.8042072150856256,9,15,5,0,D,Everton,0,0.2774586006999016,5.329264451749623,4.5846661208197474
10292,Nathan Patterson,6,240,0,0.1701965481042862,0,0,1,0,0,0,D S,Everton,0,0.1701965481042862,0.7384375408291817,0.5682409927248955
10293,Toti,13,973,0,0.05399832222610712,0,0.10832525044679642,2,5,2,1,D S,Wolverhampton Wanderers,0,0.05399832222610712,1.1925957975909114,1.0842705499380827
10527,Carlos Baleba,21,1226,0,0.3357019694522023,0,0.09389349445700645,12,4,5,0,M S,Brighton,0,0.3357019694522023,3.5216594664379954,3.204223952256143
10542,Jamie Bynoe-Gittens,16,455,0,0.8924727980047464,2,0.978217288851738,10,9,0,0,M S,Chelsea,0,0.8924727980047464,2.936161085963249,1.3098940197378397
10564,Leny Yoro,23,1167,0,0.7924676202237606,0,0.10260261222720146,5,3,0,0,D S,Manchester United,0,0.7924676202237606,3.148334262892604,2.9764997381716967
10586,Tyler Dibling,13,336,0,0.13778147101402283,0,0.21320436522364616,4,4,2,0,M S,Everton,0,0.13778147101402283,0.8644972424954176,0.634521609172225
10696,Noussair Mazraoui,12,453,0,0.0794660896062851,0,0.07619490846991539,2,2,1,0,D S,Manchester United,0,0.0794660896062851,3.4944535940885544,3.4408650249242783
10721,Sepp van den Berg,21,1854,0,2.295377792790532,1,0.9473770968616009,12,4,1,0,D S,Brentford,0,2.295377792790532,3.540402924641967,2.793287543579936
10747,James Hill,17,1020,0,0.16943142004311085,3,1.0089994743466377,5,5,2,0,D S,Bournemouth,0,0.16943142004311085,2.5509658185765147,2.400783844292164
10756,Joe Worrall,7,222,0,0,0,0,0,0,0,0,D S,Burnley,0,0,0,0
10764,Djed Spence,21,1617,0,1.0310822296887636,0,1.7096507037058473,9,8,4,0,D S,Tottenham,0,1.0310822296887636,5.356046210974455,2.880158931016922
10802,Lisandro Martínez,14,889,0,0.05390207935124636,0,0.4361163191497326,4,4,0,0,D S,Manchester United,0,0.05390207935124636,5.1095996759831905,5.016608331352472
10803,Tyrell Malacia,1,1,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0
