season_x,GW,team_x,opp_team_name,opponent_score
2017-18,29,,Burnley,2.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Chelsea,0.0
2017-18,29,,Brighton,2.0
2017-18,29,,Bournemouth,1.0
2017-18,29,,Man City,1.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,Southampton,0.0
2017-18,29,,Man City,1.0
2017-18,29,,Chelsea,0.0
2017-18,29,,West Ham,1.0
2017-18,29,,Chelsea,0.0
2017-18,29,,Man City,1.0
2017-18,29,,Liverpool,2.0
2017-18,29,,West Brom,0.0
2017-18,29,,Stoke,0.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Chelsea,0.0
2017-18,29,,Man City,1.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Arsenal,1.0
2017-18,29,,Brighton,2.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Burnley,2.0
2017-18,29,,Watford,1.0
2017-18,29,,Bournemouth,1.0
2017-18,29,,Leicester,1.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,Bournemouth,1.0
2017-18,29,,Southampton,0.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,Brighton,2.0
2017-18,29,,Burnley,2.0
2017-18,29,,Chelsea,0.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Southampton,0.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Everton,1.0
2017-18,29,,Stoke,0.0
2017-18,29,,Brighton,2.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Watford,1.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Burnley,2.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Everton,1.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Stoke,0.0
2017-18,29,,Bournemouth,1.0
2017-18,29,,Stoke,0.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Arsenal,1.0
2017-18,29,,Watford,1.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Everton,1.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Burnley,2.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Swansea,4.0
2017-18,29,,Spurs,2.0
2017-18,29,,West Ham,1.0
2017-18,29,,Everton,1.0
2017-18,29,,Chelsea,0.0
2017-18,29,,Spurs,2.0
2017-18,29,,Watford,1.0
2017-18,29,,Burnley,2.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Watford,1.0
2017-18,29,,West Ham,1.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Swansea,4.0
2017-18,29,,Burnley,2.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Leicester,1.0
2017-18,29,,Swansea,4.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Leicester,1.0
2017-18,29,,Arsenal,1.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Bournemouth,1.0
2017-18,29,,Bournemouth,1.0
2017-18,29,,Chelsea,0.0
2017-18,29,,Everton,1.0
2017-18,29,,Watford,1.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,Brighton,2.0
2017-18,29,,Southampton,0.0
2017-18,29,,West Ham,1.0
2017-18,29,,Chelsea,0.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,Southampton,0.0
2017-18,29,,Leicester,1.0
2017-18,29,,Arsenal,1.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,West Ham,1.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Leicester,1.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Swansea,4.0
2017-18,29,,Man City,1.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Bournemouth,1.0
2017-18,29,,Stoke,0.0
2017-18,29,,Swansea,4.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Burnley,2.0
2017-18,29,,Arsenal,1.0
2017-18,29,,Spurs,2.0
2017-18,29,,Everton,1.0
2017-18,29,,Bournemouth,1.0
2017-18,29,,Brighton,2.0
2017-18,29,,Watford,1.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Stoke,0.0
2017-18,29,,Brighton,2.0
2017-18,29,,Burnley,2.0
2017-18,29,,Stoke,0.0
2017-18,29,,Swansea,4.0
2017-18,29,,Man City,1.0
2017-18,29,,Brighton,2.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,Man City,1.0
2017-18,29,,Bournemouth,1.0
2017-18,29,,West Brom,0.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Leicester,1.0
2017-18,29,,Watford,1.0
2017-18,29,,Stoke,0.0
2017-18,29,,Swansea,4.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Everton,1.0
2017-18,29,,Chelsea,0.0
2017-18,29,,Burnley,2.0
2017-18,29,,Chelsea,0.0
2017-18,29,,Watford,1.0
2017-18,29,,West Ham,1.0
2017-18,29,,Arsenal,1.0
2017-18,29,,Man City,1.0
2017-18,29,,Stoke,0.0
2017-18,29,,Arsenal,1.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Spurs,2.0
2017-18,29,,Everton,1.0
2017-18,29,,Chelsea,0.0
2017-18,29,,Burnley,2.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Brighton,2.0
2017-18,29,,Stoke,0.0
2017-18,29,,Chelsea,0.0
2017-18,29,,Swansea,4.0
2017-18,29,,Brighton,2.0
2017-18,29,,Watford,1.0
2017-18,29,,West Brom,0.0
2017-18,29,,Bournemouth,1.0
2017-18,29,,Everton,1.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Swansea,4.0
2017-18,29,,Brighton,2.0
2017-18,29,,Liverpool,2.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Man City,1.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Stoke,0.0
2017-18,29,,Leicester,1.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Watford,1.0
2017-18,29,,Swansea,4.0
2017-18,29,,Watford,1.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Brighton,2.0
2017-18,29,,Burnley,2.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,Chelsea,0.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Arsenal,1.0
2017-18,29,,Stoke,0.0
2017-18,29,,Brighton,2.0
2017-18,29,,Stoke,0.0
2017-18,29,,Arsenal,1.0
2017-18,29,,Leicester,1.0
2017-18,29,,West Ham,1.0
2017-18,29,,Spurs,2.0
2017-18,29,,Burnley,2.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Arsenal,1.0
2017-18,29,,Huddersfield,0.0
2017-18,29,,West Brom,0.0
2017-18,29,,Burnley,2.0
2017-18,29,,Everton,1.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Man City,1.0
2017-18,29,,West Brom,0.0
2017-18,29,,Leicester,1.0
2017-18,29,,Crystal Palace,2.0
2017-18,29,,Newcastle,0.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Bournemouth,1.0
2017-18,29,,Bournemouth,1.0
2017-18,29,,Man Utd,3.0
2017-18,29,,Man City,1.0
2017-18,29,,Man City,1.0
2017-18,29,,West Brom,0.0
2017-18,29,,Swansea,4.0
2017-18,29,,Southampton,0.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Southampton,0.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Brighton,0.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Man City,2.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Crystal Palace,0.0
2017-18,3,,Everton,0.0
2017-18,3,,Leicester,0.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Brighton,0.0
2017-18,3,,Swansea,2.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Watford,0.0
2017-18,3,,Leicester,0.0
2017-18,3,,Everton,0.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Spurs,1.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Spurs,1.0
2017-18,3,,Leicester,0.0
2017-18,3,,Leicester,0.0
2017-18,3,,West Ham,0.0
2017-18,3,,Burnley,1.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Burnley,1.0
2017-18,3,,Stoke,1.0
2017-18,3,,Spurs,1.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Man City,2.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Burnley,1.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Spurs,1.0
2017-18,3,,Newcastle,3.0
2017-18,3,,West Ham,0.0
2017-18,3,,Swansea,2.0
2017-18,3,,Burnley,1.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Brighton,0.0
2017-18,3,,Leicester,0.0
2017-18,3,,Spurs,1.0
2017-18,3,,West Ham,0.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Swansea,2.0
2017-18,3,,Brighton,0.0
2017-18,3,,Stoke,1.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Everton,0.0
2017-18,3,,Watford,0.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Burnley,1.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Man City,2.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Leicester,0.0
2017-18,3,,Everton,0.0
2017-18,3,,Burnley,1.0
2017-18,3,,Watford,0.0
2017-18,3,,West Ham,0.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Everton,0.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Arsenal,0.0
2017-18,3,,West Ham,0.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Leicester,0.0
2017-18,3,,Burnley,1.0
2017-18,3,,Burnley,1.0
2017-18,3,,West Brom,1.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Crystal Palace,0.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Everton,0.0
2017-18,3,,West Ham,0.0
2017-18,3,,Brighton,0.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,West Ham,0.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Everton,0.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Watford,0.0
2017-18,3,,Liverpool,4.0
2017-18,3,,West Ham,0.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Stoke,1.0
2017-18,3,,Man City,2.0
2017-18,3,,Burnley,1.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Burnley,1.0
2017-18,3,,Burnley,1.0
2017-18,3,,Burnley,1.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,West Ham,0.0
2017-18,3,,Man Utd,2.0
2017-18,3,,West Brom,1.0
2017-18,3,,West Ham,0.0
2017-18,3,,Spurs,1.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Liverpool,4.0
2017-18,3,,West Ham,0.0
2017-18,3,,Swansea,2.0
2017-18,3,,Stoke,1.0
2017-18,3,,West Ham,0.0
2017-18,3,,Swansea,2.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Spurs,1.0
2017-18,3,,Swansea,2.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,West Ham,0.0
2017-18,3,,Stoke,1.0
2017-18,3,,Swansea,2.0
2017-18,3,,Spurs,1.0
2017-18,3,,Leicester,0.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Swansea,2.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Southampton,0.0
2017-18,3,,Spurs,1.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Southampton,0.0
2017-18,3,,Stoke,1.0
2017-18,3,,Chelsea,2.0
2017-18,3,,West Ham,0.0
2017-18,3,,Stoke,1.0
2017-18,3,,Crystal Palace,0.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Man City,2.0
2017-18,3,,Leicester,0.0
2017-18,3,,Man City,2.0
2017-18,3,,West Ham,0.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Spurs,1.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Burnley,1.0
2017-18,3,,West Brom,1.0
2017-18,3,,Crystal Palace,0.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Burnley,1.0
2017-18,3,,West Brom,1.0
2017-18,3,,Man City,2.0
2017-18,3,,Watford,0.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Crystal Palace,0.0
2017-18,3,,Swansea,2.0
2017-18,3,,Leicester,0.0
2017-18,3,,Man City,2.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Everton,0.0
2017-18,3,,Leicester,0.0
2017-18,3,,Leicester,0.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Swansea,2.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Watford,0.0
2017-18,3,,Southampton,0.0
2017-18,3,,Spurs,1.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Stoke,1.0
2017-18,3,,West Ham,0.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Everton,0.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Burnley,1.0
2017-18,3,,Everton,0.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Brighton,0.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Man City,2.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Leicester,0.0
2017-18,3,,Spurs,1.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Stoke,1.0
2017-18,3,,Crystal Palace,0.0
2017-18,3,,Watford,0.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Watford,0.0
2017-18,3,,Swansea,2.0
2017-18,3,,West Ham,0.0
2017-18,3,,Leicester,0.0
2017-18,3,,Southampton,0.0
2017-18,3,,Spurs,1.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Leicester,0.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Stoke,1.0
2017-18,3,,Brighton,0.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Spurs,1.0
2017-18,3,,Everton,0.0
2017-18,3,,Arsenal,0.0
2017-18,3,,West Ham,0.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Liverpool,4.0
2017-18,3,,West Ham,0.0
2017-18,3,,Leicester,0.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Swansea,2.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Man City,2.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Stoke,1.0
2017-18,3,,Newcastle,3.0
2017-18,3,,Stoke,1.0
2017-18,3,,Swansea,2.0
2017-18,3,,Leicester,0.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Bournemouth,1.0
2017-18,3,,Leicester,0.0
2017-18,3,,Watford,0.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Watford,0.0
2017-18,3,,Man City,2.0
2017-18,3,,Crystal Palace,0.0
2017-18,3,,Liverpool,4.0
2017-18,3,,Swansea,2.0
2017-18,3,,Burnley,1.0
2017-18,3,,Brighton,0.0
2017-18,3,,Chelsea,2.0
2017-18,3,,Spurs,1.0
2017-18,3,,Arsenal,0.0
2017-18,3,,Brighton,0.0
2017-18,3,,Man City,2.0
2017-18,3,,Leicester,0.0
2017-18,3,,Huddersfield,0.0
2017-18,3,,Swansea,2.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Man Utd,2.0
2017-18,3,,Swansea,2.0
2017-18,3,,Everton,0.0
2017-18,3,,Everton,0.0
2017-18,3,,Brighton,0.0
2017-18,3,,Newcastle,3.0
2017-18,3,,West Brom,1.0
2017-18,30,,Burnley,3.0
2017-18,30,,West Ham,0.0
2017-18,30,,Swansea,0.0
2017-18,30,,Spurs,4.0
2017-18,30,,Watford,0.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Arsenal,3.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Spurs,4.0
2017-18,30,,Brighton,0.0
2017-18,30,,Burnley,3.0
2017-18,30,,Watford,0.0
2017-18,30,,Watford,0.0
2017-18,30,,Watford,0.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Huddersfield,0.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Arsenal,3.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Huddersfield,0.0
2017-18,30,,Burnley,3.0
2017-18,30,,Burnley,3.0
2017-18,30,,Everton,2.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Burnley,3.0
2017-18,30,,West Ham,0.0
2017-18,30,,Burnley,3.0
2017-18,30,,West Ham,0.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Stoke,0.0
2017-18,30,,Southampton,0.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,West Brom,1.0
2017-18,30,,Stoke,0.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Leicester,4.0
2017-18,30,,Burnley,3.0
2017-18,30,,West Ham,0.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Stoke,0.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Spurs,4.0
2017-18,30,,Watford,0.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Brighton,0.0
2017-18,30,,Newcastle,3.0
2017-18,30,,West Ham,0.0
2017-18,30,,Burnley,3.0
2017-18,30,,Southampton,0.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,West Brom,1.0
2017-18,30,,Arsenal,3.0
2017-18,30,,Liverpool,1.0
2017-18,30,,West Ham,0.0
2017-18,30,,Southampton,0.0
2017-18,30,,Stoke,0.0
2017-18,30,,Huddersfield,0.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Arsenal,3.0
2017-18,30,,Leicester,4.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Everton,2.0
2017-18,30,,West Brom,1.0
2017-18,30,,Arsenal,3.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Watford,0.0
2017-18,30,,Spurs,4.0
2017-18,30,,Burnley,3.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Everton,2.0
2017-18,30,,Southampton,0.0
2017-18,30,,Burnley,3.0
2017-18,30,,West Brom,1.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Burnley,3.0
2017-18,30,,Brighton,0.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Southampton,0.0
2017-18,30,,Stoke,0.0
2017-18,30,,Watford,0.0
2017-18,30,,West Brom,1.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Man City,2.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Stoke,0.0
2017-18,30,,Huddersfield,0.0
2017-18,30,,Stoke,0.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Southampton,0.0
2017-18,30,,Arsenal,3.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Southampton,0.0
2017-18,30,,Stoke,0.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Everton,2.0
2017-18,30,,Watford,0.0
2017-18,30,,Southampton,0.0
2017-18,30,,Brighton,0.0
2017-18,30,,Leicester,4.0
2017-18,30,,West Brom,1.0
2017-18,30,,Spurs,4.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,West Brom,1.0
2017-18,30,,Man City,2.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Watford,0.0
2017-18,30,,Brighton,0.0
2017-18,30,,Stoke,0.0
2017-18,30,,Southampton,0.0
2017-18,30,,Southampton,0.0
2017-18,30,,Man City,2.0
2017-18,30,,Southampton,0.0
2017-18,30,,West Ham,0.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Watford,0.0
2017-18,30,,Southampton,0.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Leicester,4.0
2017-18,30,,Southampton,0.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Brighton,0.0
2017-18,30,,Man Utd,2.0
2017-18,30,,West Ham,0.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Newcastle,3.0
2017-18,30,,West Brom,1.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Southampton,0.0
2017-18,30,,Everton,2.0
2017-18,30,,Leicester,4.0
2017-18,30,,Chelsea,2.0
2017-18,30,,West Ham,0.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Brighton,0.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Burnley,3.0
2017-18,30,,Swansea,0.0
2017-18,30,,Huddersfield,0.0
2017-18,30,,West Ham,0.0
2017-18,30,,Stoke,0.0
2017-18,30,,Swansea,0.0
2017-18,30,,Leicester,4.0
2017-18,30,,Brighton,0.0
2017-18,30,,Southampton,0.0
2017-18,30,,Leicester,4.0
2017-18,30,,Huddersfield,0.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Burnley,3.0
2017-18,30,,Brighton,0.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Watford,0.0
2017-18,30,,Spurs,4.0
2017-18,30,,Burnley,3.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Spurs,4.0
2017-18,30,,Everton,2.0
2017-18,30,,Southampton,0.0
2017-18,30,,West Brom,1.0
2017-18,30,,West Brom,1.0
2017-18,30,,Stoke,0.0
2017-18,30,,West Ham,0.0
2017-18,30,,Leicester,4.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Watford,0.0
2017-18,30,,Man City,2.0
2017-18,30,,Huddersfield,0.0
2017-18,30,,Stoke,0.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Man City,2.0
2017-18,30,,Spurs,4.0
2017-18,30,,Everton,2.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Huddersfield,0.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Spurs,4.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Burnley,3.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Liverpool,1.0
2017-18,30,,West Brom,1.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Burnley,3.0
2017-18,30,,Southampton,0.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Brighton,0.0
2017-18,30,,Everton,2.0
2017-18,30,,Swansea,0.0
2017-18,30,,West Ham,0.0
2017-18,30,,West Brom,1.0
2017-18,30,,Watford,0.0
2017-18,30,,Leicester,4.0
2017-18,30,,Southampton,0.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Watford,0.0
2017-18,30,,Brighton,0.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Burnley,3.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Watford,0.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,West Brom,1.0
2017-18,30,,Arsenal,3.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Spurs,4.0
2017-18,30,,Leicester,4.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Burnley,3.0
2017-18,30,,Liverpool,1.0
2017-18,30,,West Ham,0.0
2017-18,30,,Stoke,0.0
2017-18,30,,Brighton,0.0
2017-18,30,,Stoke,0.0
2017-18,30,,Leicester,4.0
2017-18,30,,Huddersfield,0.0
2017-18,30,,Everton,2.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Everton,2.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Southampton,0.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Swansea,0.0
2017-18,30,,West Ham,0.0
2017-18,30,,Stoke,0.0
2017-18,30,,Brighton,0.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Watford,0.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Stoke,0.0
2017-18,30,,Burnley,3.0
2017-18,30,,Watford,0.0
2017-18,30,,Leicester,4.0
2017-18,30,,Arsenal,3.0
2017-18,30,,West Brom,1.0
2017-18,30,,West Ham,0.0
2017-18,30,,Southampton,0.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Southampton,0.0
2017-18,30,,Burnley,3.0
2017-18,30,,Watford,0.0
2017-18,30,,Southampton,0.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Crystal Palace,1.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Spurs,4.0
2017-18,30,,Man Utd,2.0
2017-18,30,,Leicester,4.0
2017-18,30,,Burnley,3.0
2017-18,30,,Leicester,4.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Watford,0.0
2017-18,30,,Brighton,0.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Stoke,0.0
2017-18,30,,Liverpool,1.0
2017-18,30,,Everton,2.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Watford,0.0
2017-18,30,,Newcastle,3.0
2017-18,30,,Everton,2.0
2017-18,30,,Spurs,4.0
2017-18,30,,Huddersfield,0.0
2017-18,30,,Swansea,0.0
2017-18,30,,Brighton,0.0
2017-18,30,,Chelsea,2.0
2017-18,30,,Everton,2.0
2017-18,30,,Bournemouth,1.0
2017-18,30,,Arsenal,3.0
2017-18,30,,Brighton,0.0
